time,ecg,hr,rr,marker,norm_time
1741758048419406662,-0.255,,,,0.4591392751
1741758048427110366,-0.304,,,,0.4599096455
1741758048434814070,-0.321,,,,0.4606800159
1741758048442517774,-0.328,,,,0.4614503863
1741758048450221478,-0.323,,,,0.4622207567
1741758048457925182,-0.316,,,,0.4629911271
1741758048465628886,-0.309,,,,0.4637614975
1741758048473332590,-0.296,,,,0.4645318679
1741758048481036294,-0.289,,,,0.4653022383
1741758048488739998,-0.279,,,,0.4660726087
1741758048496443702,-0.267,,,,0.4668429791
1741758048504147406,-0.257,,,,0.4676133495
1741758048511851110,-0.245,,,,0.4683837199
1741758048519554814,-0.24,,,,0.4691540903
1741758048527258518,-0.235,,,,0.4699244607
1741758048534962222,-0.22,,,,0.4706948311
